employee_id,first_name,last_name,gender,date_of_birth,national_id_type,national_id,email,phone,hire_date,termination_date,employment_status,contract_type,fte,job_title,job_level,department,manager_id,salary,currency,salary_period,bonus,salary_grade,city,country,work_mode,office_id,performance_rating,vacation_days_total,vacation_days_used,education_level,skills,languages,last_promotion_date,projects_count,emergency_contact,is_remote_eligible,tenure_years,age,annual_salary,annual_salary_usd
394,María,Ramírez,F,1961-10-03,DNI,61906467N,maria.ramirez@globalcorp.com,+34 635 701122,2019-11-24,,Active,B2B,1.0,Logistics Manager,manager,Logistics,,10785.81,EUR,Monthly,11178.7,P5,Barcelona,Spain,Hybrid,9,4,20,6,Bachelor,"AWS, Financial Analysis","Spanish, English, Dutch",2024-07-10,1,Silvia +34 619 579817,False,,63,140608.42,151857.09
395,Artur,Stepien,M,1986-01-06,PESEL,86010671764,artur.stepien@globalcorp.com,+48 604 163 860,2019-03-16,,Active,Permanent,1.0,Copywriter,mid,Marketing,132.0,7080.57,PLN,Monthly,0.0,P2,Lodz,Poland,Hybrid,55,4,20,6,Bachelor,"Excel, Azure, React, AutoCAD, ITIL","Polish, English, Arabic",2020-05-12,2,Krzysztof +48 732 598 927,False,,39,84966.84,21241.71
396,Liam,Green,M,1989-02-09,NINO,WS 84 22 65 A,liam.green@globalcorp.com,+44 7921 131976,2015-08-05,,Active,Permanent,0.5,Social Media Manager,manager,Marketing,,10552.96,GBP,Monthly,23846.35,P5,Liverpool,UK,Hybrid,54,3,20,15,High School,"Photoshop, SQL, Kotlin, AWS, Accounting","English, Russian",2018-01-26,5,Nora +44 7455 511127,False,,36,150481.87,191111.97
397,Cato,Postma,F,1991-02-22,BSN,447.491.003,cato.postma@globalcorp.com,+31 6 16035583,2012-07-25,,Active,Fixed-term,0.8,Bookkeeper,junior,Finance,449.0,4169.22,EUR,Monthly,2616.36,P1,Groningen,Netherlands,On-site,43,5,26,14,Master,"Docker, Kotlin, Oracle, SAP, Financial Analysis","Dutch, English, Russian",2023-01-27,3,Charlotte +31 6 28484314,False,,34,52647.0,56858.76
398,Lena,Schmitt,F,1966-08-29,Steuer-ID,10 298 092 434,lena.schmitt@globalcorp.com,+49 157 7494593,1988-08-06,,Active,B2B,1.0,Compliance Officer,senior,Legal,330.0,8453.63,EUR,Monthly,6363.22,P3,Berlin,Germany,Remote,11,2,26,0,Master,"Financial Analysis, Accounting, Oracle, Kubernetes, Python","German, English, Polish",2015-12-17,2,Birgit +49 173 5346482,True,,58,107806.78,116431.32
399,Harper,Hill,F,1989-12-03,NINO,TS 56 71 31 C,harper.hill@globalcorp.com,+44 7921 351979,2010-08-09,,Active,Contractor,0.5,Key Account Manager,manager,Sales,,13493.01,GBP,Monthly,0.0,P5,Belfast,UK,Hybrid,10,3,26,2,Master,"Kubernetes, Java, Azure, PRINCE2, Excel",English,,3,Maya +44 7703 739194,False,,35,161916.12,205633.47
400,Mark,Garcia,M,1991-09-03,NINO,LR 52 19 21 B,mark.garcia@globalcorp.com,+44 7454 877141,2011-05-06,,Active,B2B,1.0,Supply Chain Analyst,mid,Logistics,226.0,5560.27,GBP,Monthly,0.0,P2,London,UK,Remote,56,3,26,2,Master,"Project Management, Financial Analysis, Salesforce, Accounting",English,,5,Sophia +44 7700 996354,True,,33,66723.24,84738.51
401,Susanne,Hartmann,F,1986-05-31,Steuer-ID,92 948 605 425,susanne.hartmann@globalcorp.com,+49 211 3162560,2015-07-28,,Active,Permanent,1.0,Operations Analyst,mid,Operations,108.0,5669.63,EUR,Monthly,0.0,P2,Leipzig,Germany,On-site,52,3,20,20,Bachelor,"Salesforce, Java, Excel","German, English",2022-11-20,5,Sebastian +49 331 7956971,False,,39,68035.56,73478.4
402,Claire,Clark,F,1972-02-06,SSN,093-70-8218,claire.clark@globalcorp.com,+1 (267) 871-9332,1997-02-06,,Active,B2B,0.8,Sales Director,manager,Sales,,33364.02,USD,Monthly,0.0,P5,Austin,USA,Remote,7,4,26,13,PhD,"PMP, Tableau, Kotlin, Excel, Power BI",English,2014-07-07,4,Brandon +1 (760) 652-6897,False,,53,400368.24,400368.24
403,Gwen,van Leeuwen,F,1979-06-15,BSN,176.583.567,gwen.vanleeuwen@globalcorp.com,+31 6 18226534,2001-01-14,,Active,Contractor,1.0,Graphic Designer,mid,Marketing,420.0,5343.24,EUR,Monthly,4318.36,P2,Utrecht,Netherlands,Remote,98,3,26,13,Master,"Photoshop, Power BI, Figma, Jira, PMP","Dutch, English, Hindi, Spanish",,1,Roos +31 6 39331231,False,,46,68437.24,73912.22
404,Zbigniew,Wilk,M,1997-02-11,PESEL,97021139969,zbigniew.wilk@globalcorp.com,+48 518 224 442,2018-01-18,,Active,Fixed-term,1.0,Recruiter,mid,HR,422.0,9773.41,PLN,Monthly,17220.15,P2,Wroclaw,Poland,Remote,103,2,20,15,Master,"Power BI, Python, Project Management","Polish, English",2021-03-03,0,Barbara +48 601 686 270,False,,28,134501.07,33625.27
405,Arjun,Bhat,M,1996-04-05,Aadhaar,4583 6979 5296,arjun.bhat@globalcorp.com,+91 78615 86214,2022-02-12,,Active,Fixed-term,1.0,Legal Director,manager,Legal,,255556.81,INR,Monthly,444932.17,P5,Pune,India,Remote,82,2,20,3,Bachelor,"Kotlin, Tableau, Project Management, Jira, Java","Hindi, English, Portuguese",2024-08-27,1,Shreya +91 64804 53633,False,,29,3511613.89,42139.37
406,Isaac,Wright,M,1989-02-20,SSN,218-32-2623,isaac.wright@globalcorp.com,+1 (577) 481-1983,2016-04-01,,Active,Permanent,1.0,Compliance Officer,senior,Legal,405.0,14420.43,USD,Monthly,6781.62,P3,Dallas,USA,Hybrid,28,3,20,0,Master,"React, Project Management, AWS",English,,2,Joseph +1 (698) 905-2598,True,,36,179826.78,179826.78
407,Peter,Klein,M,1991-10-12,Steuer-ID,80 750 677 531,peter.klein@globalcorp.com,+49 162 5760869,2012-03-12,2019-09-02,Terminated,Fixed-term,1.0,Supply Chain Analyst,mid,Logistics,226.0,6726.59,EUR,Monthly,6439.3,P2,Berlin,Germany,Hybrid,11,4,26,7,Master,"Java, Negotiation, SAP","German, English",,0,Philipp +49 175 3196159,True,7.47,33,87158.38,94131.05
408,Iris,Bos,F,1994-08-03,BSN,830.315.196,iris.bos@globalcorp.com,+31 6 56381425,2022-04-02,,Probation,Permanent,1.0,Dispatcher,junior,Logistics,286.0,36453.56,EUR,Annual,6103.88,P1,Tilburg,Netherlands,Hybrid,94,3,20,4,Master,"Project Management, Oracle, Figma","Dutch, English, Hindi, Mandarin",,2,Sara +31 6 49500006,True,,30,42557.44,45962.04
409,Sara,Grabowski,F,1989-09-03,PESEL,89090332891,sara.grabowski@globalcorp.com,+48 663 937 720,2016-05-25,,On Leave,Permanent,1.0,Controller,senior,Finance,474.0,77.12,PLN,Hourly,22295.76,P3,Warsaw,Poland,Hybrid,102,3,20,16,Master,"Docker, Excel, Lean Six Sigma, Kubernetes, Figma","Polish, English, Spanish",2020-01-30,2,Ewa +48 695 743 687,False,,35,177769.68,44442.42
410,Ishita,Mehta,F,1997-12-09,Aadhaar,7413 5727 2241,ishita.mehta@globalcorp.com,+91 85756 67826,2017-09-20,,Active,B2B,1.0,Legal Assistant,junior,Legal,40.0,37711.27,INR,Monthly,84939.44,P1,Hyderabad,India,Remote,46,2,20,17,PhD,"Project Management, Java, AutoCAD, ITIL, Figma",Hindi,,4,Priya +91 71400 00759,True,,27,537474.68,6449.7
411,David,Ruiz,M,1996-01-03,DNI,43273676G,david.ruiz@globalcorp.com,+34 602 579231,2021-12-12,,Active,Contractor,1.0,Bookkeeper,junior,Finance,203.0,2411.18,EUR,Monthly,2966.08,P1,Zaragoza,Spain,Hybrid,104,4,20,13,PhD,"Docker, SAP, Scrum","Spanish, English",2024-06-12,0,Jorge +34 623 541105,True,,29,31900.24,34452.26
412,Bruno,González,M,2005-09-26,DNI,28228360T,bruno.gonzalez@globalcorp.com,+34 683 680666,2025-06-25,,Active,Contractor,1.0,Legal Counsel,mid,Legal,53.0,3096.29,EUR,Monthly,6811.35,P2,Palma,Spain,Hybrid,77,3,20,19,Master,"Photoshop, Financial Analysis, Lean Six Sigma, Tableau, React","Spanish, English, Arabic",,5,Laura +34 685 756265,True,,19,43966.83,47484.18
413,Patryk,Wojcik,M,1979-04-01,PESEL,79040165383,patryk.wojcik@globalcorp.com,+48 604 645 421,2012-07-04,,Active,Permanent,0.75,Legal Assistant,junior,Legal,77.0,4681.19,PLN,Monthly,2390.91,P1,Wroclaw,Poland,Remote,103,3,26,12,MBA,"Accounting, Oracle","Polish, English",,1,Agnieszka +48 791 263 523,True,,46,58565.19,14641.3
414,Layla,Lee,Other,1980-07-27,SSN,638-58-8490,layla.lee@globalcorp.com,+1 (546) 382-6622,2002-12-01,,Active,Permanent,0.8,DevOps Engineer,mid,IT,431.0,135312.24,USD,Annual,0.0,P2,Los Angeles,USA,Hybrid,57,3,26,6,PhD,"Scrum, Kubernetes","English, Korean",2009-12-09,4,Jacob +1 (332) 516-7886,True,,44,135312.24,135312.24
415,Sandra,Kwiatkowski,Other,1957-06-17,PESEL,57061736836,sandra.kwiatkowski@globalcorp.com,+48 600 498 944,1990-12-12,,Active,Permanent,1.0,Bookkeeper,junior,Finance,144.0,5082.16,PLN,Monthly,2778.18,P1,Wroclaw,Poland,On-site,103,3,26,8,High School,"AWS, Project Management, Kubernetes, Power BI, Accounting","Polish, Portuguese",1992-08-27,3,Marek +48 728 649 735,False,,68,63764.1,15941.02
416,Andrzej,Nowak,M,1988-04-24,PESEL,88042416366,andrzej.nowak@globalcorp.com,+48 722 472 971,2017-10-22,,Active,B2B,0.8,Content Manager,manager,Marketing,,25854.51,PLN,Monthly,37032.91,P5,Krakow,Poland,Hybrid,49,3,20,2,Master,"Python, Tableau, Salesforce, React","Polish, Arabic",,4,Jacek +48 730 283 433,False,,37,347287.03,86821.76
417,Hanna,Lewandowski,F,2004-01-16,PESEL,04211675071,hanna.lewandowski@globalcorp.com,+48 512 962 416,2025-06-29,,Active,Fixed-term,1.0,Financial Analyst,mid,Finance,34.0,7582.23,PLN,Monthly,15668.49,P2,Poznan,Poland,Remote,81,2,20,18,Bachelor,"Photoshop, Jira, React, Salesforce","Polish, English, German, French",,5,Lena +48 696 369 337,True,,21,106655.25,26663.81
418,Sofia,Russo,F,1997-05-05,Codice Fiscale,RSSSFO97E45773E,sofia.russo@globalcorp.com,+39 381 9527673,2024-10-09,,Active,Internship,1.0,Key Account Manager,manager,Sales,,6759.33,EUR,Monthly,10486.57,P5,Turin,Italy,Remote,97,4,20,12,Bachelor,"PMP, Kotlin, Oracle, SQL","Italian, English, Russian",,1,Salvatore +39 349 1535325,False,,28,91598.53,98926.41
419,Gabriela,Jaworski,F,1993-12-02,PESEL,93120221466,gabriela.jaworski@globalcorp.com,+48 692 648 773,2024-08-02,,Active,Permanent,1.0,Warehouse Worker,junior,Logistics,71.0,3758.53,PLN,Monthly,0.0,P1,Katowice,Poland,On-site,48,3,20,16,Bachelor,"Jira, Salesforce, Photoshop, Financial Analysis, AWS","Polish, English",,3,Jacek +48 518 238 417,True,,31,45102.36,11275.59
420,Noah,Rodriguez,M,1998-02-25,SSN,687-21-4765,noah.rodriguez@globalcorp.com,+1 (391) 342-4092,2023-12-06,,Active,Fixed-term,1.0,Social Media Manager,manager,Marketing,,28555.82,USD,Monthly,17111.21,P5,Los Angeles,USA,Hybrid,57,3,20,5,Master,"Tableau, Lean Six Sigma, Kotlin, ITIL, Financial Analysis",English,2025-02-13,4,Andrew +1 (741) 736-2983,True,,27,359781.05,359781.05
421,Helena,Álvarez,F,1989-12-22,DNI,94756667W,helena.alvarez@globalcorp.com,+34 633 768587,2018-01-16,,On Leave,B2B,0.8,Key Account Manager,manager,Sales,,10025.62,EUR,Monthly,19673.46,P5,Madrid,Spain,Hybrid,60,5,20,15,High School,"SQL, Oracle, Financial Analysis, Photoshop, Java","Spanish, English",2020-10-27,0,Noa +34 640 382977,True,,35,139980.9,151179.37
422,Mateusz,Borowski,M,1982-10-13,PESEL,82101391328,mateusz.borowski@globalcorp.com,+48 604 607 103,2016-10-16,,Active,Permanent,0.5,HR Manager,manager,HR,,19258.06,PLN,Monthly,38986.73,P5,Wroclaw,Poland,Hybrid,103,3,20,6,Bachelor,"Photoshop, Project Management, ITIL, Tableau, Negotiation","Polish, English",2024-02-17,4,Hubert +48 663 963 103,False,,42,270083.45,67520.86
423,Stanislaw,Jaworski,M,2005-05-17,PESEL,05251793561,stanislaw.jaworski@globalcorp.com,+48 513 969 864,2024-12-05,,Active,Internship,1.0,Accountant,senior,Finance,474.0,13921.22,PLN,Monthly,25674.9,P3,Warsaw,Poland,Hybrid,102,3,20,9,High School,"Scrum, Lean Six Sigma, ITIL, Financial Analysis","Polish, English",,1,Adrian +48 662 926 352,True,,20,192729.54,48182.39
424,Adrian,Wozniak,M,1989-06-10,PESEL,89061063537,adrian.wozniak@globalcorp.com,+48 730 395 561,2020-05-10,,Active,Fixed-term,1.0,Dispatcher,junior,Logistics,257.0,4981.35,PLN,Monthly,6351.97,P1,Warsaw,Poland,Remote,102,3,20,13,Master,"Figma, Photoshop, PMP","Polish, English, Spanish",2022-09-03,3,Kinga +48 691 279 916,True,,36,66128.17,16532.04
425,Julia,Bernard,F,1996-10-08,INSEE,2 96 10 08 40 685 4,julia.bernard@globalcorp.com,+33 7 27 64 43 89,2021-08-14,,Active,Permanent,1.0,Marketing Director,manager,Marketing,,9224.74,EUR,Monthly,0.0,P5,Marseille,France,Hybrid,63,3,20,20,PhD,"Project Management, Salesforce, AWS, Azure, PRINCE2","French, English, Korean",2024-05-29,6,Enzo +33 7 66 87 61 33,True,,28,110696.88,119552.63
426,Fleur,van Dijk,F,1961-01-05,BSN,254.389.041,fleur.vandijk@globalcorp.com,+31 6 57942570,1985-04-01,,Active,Permanent,1.0,Recruiter,mid,HR,422.0,6095.96,EUR,Monthly,4343.52,P2,The Hague,Netherlands,Hybrid,93,1,26,15,MBA,"PMP, Tableau","Dutch, English",1994-06-14,5,Ruben +31 6 11855586,True,,64,77495.04,83694.64
427,Weronika,Wisniewski,F,1962-03-19,PESEL,62031949066,weronika.wisniewski@globalcorp.com,+48 608 802 319,2020-01-19,,Active,Contractor,1.0,Inside Sales Specialist,junior,Sales,82.0,4988.67,PLN,Monthly,8840.65,P1,Krakow,Poland,Hybrid,49,4,20,14,Master,"Project Management, Scrum, Power BI",Polish,2023-02-08,2,Stanislaw +48 721 897 945,True,,63,68704.69,17176.17
428,Erik,Bakker,M,1986-06-21,BSN,996.511.064,erik.bakker@globalcorp.com,+31 6 53406442,2004-09-03,,On Leave,Fixed-term,0.5,Inside Sales Specialist,junior,Sales,318.0,3646.4,EUR,Monthly,0.0,P1,Utrecht,Netherlands,Hybrid,98,3,26,16,Bachelor,"Kotlin, Tableau, PMP, Figma, Jira","Dutch, English, Italian",2012-07-24,2,Wouter +31 6 55105376,True,,39,43756.8,47257.34
429,Bartosz,Witkowski,M,1975-02-07,PESEL,75020727316,bartosz.witkowski@globalcorp.com,+48 662 183 173,2006-11-25,,Active,B2B,0.8,Key Account Manager,manager,Sales,,34492.16,PLN,Monthly,16325.36,P5,Lublin,Poland,Hybrid,58,4,26,11,Master,"Excel, Scrum, Jira, AutoCAD, SAP","Polish, English, French",2008-01-07,1,Wojciech +48 601 664 378,False,,50,430231.28,107557.82
430,Jasper,Kroon,M,1987-07-01,BSN,455.697.000,jasper.kroon@globalcorp.com,+31 6 25951814,2014-03-07,,Active,B2B,0.5,Payroll Specialist,mid,HR,439.0,4986.43,EUR,Monthly,0.0,P2,Utrecht,Netherlands,On-site,98,5,26,25,High School,"React, Lean Six Sigma","Dutch, English",,1,Xander +31 6 55917460,True,,37,59837.16,64624.13
431,Charlotte,Clark,F,1980-04-23,SSN,356-35-9335,charlotte.clark@globalcorp.com,+1 (213) 876-2029,2025-05-21,,Active,Permanent,1.0,Scrum Master,lead,IT,259.0,14454.37,USD,Monthly,0.0,P4,Chicago,USA,On-site,25,1,20,20,MBA,"AutoCAD, Figma, React, Photoshop",English,,1,Justin +1 (735) 784-6459,True,,45,173452.44,173452.44
432,Ludovica,Lombardi,F,2005-04-02,Codice Fiscale,LMBLDV05D42429K,ludovica.lombardi@globalcorp.com,+39 393 3445261,2023-06-14,,On Leave,B2B,1.0,Backend Developer,mid,IT,194.0,3151.16,EUR,Monthly,0.0,P2,Rome,Italy,Remote,84,4,20,6,Master,"Accounting, SAP, Docker, Financial Analysis, Jira",Italian,2024-09-01,8,Antonio +39 335 2154825,True,,20,37813.92,40839.03
433,Paula,Sánchez,F,1995-02-03,DNI,08297881X,paula.sanchez@globalcorp.com,+34 626 243876,2018-12-29,,Active,Contractor,1.0,Forklift Operator,junior,Logistics,173.0,2727.9,EUR,Monthly,5193.65,P1,Madrid,Spain,On-site,60,2,20,18,Master,"PMP, Salesforce","Spanish, English, Russian, Portuguese",,2,Sofía +34 622 526885,True,,30,37928.45,40962.73
434,Lucas,Kok,M,1999-05-24,BSN,165.047.331,lucas.kok@globalcorp.com,+31 6 47589431,2020-04-16,,On Leave,Permanent,0.5,Legal Director,manager,Legal,,12893.08,EUR,Monthly,17557.89,P5,Utrecht,Netherlands,Hybrid,98,3,20,9,High School,"Accounting, Jira","Dutch, English",,3,Maud +31 6 52973624,False,,26,172274.85,186056.84
435,Sebastian,Kwiatkowski,M,1964-07-01,PESEL,64070128390,sebastian.kwiatkowski@globalcorp.com,+48 515 194 647,1986-09-12,,Active,B2B,1.0,HR Manager,manager,HR,,34889.07,PLN,Monthly,51034.61,P5,Gdansk,Poland,Remote,39,4,26,19,High School,"React, Docker, Azure","Polish, English, French",,2,Nina +48 721 651 250,True,,60,469703.45,117425.86
436,Marta,Zajac,F,1993-03-31,PESEL,93033165811,marta.zajac2@globalcorp.com,+48 730 198 298,2014-06-05,,Active,Permanent,1.0,CFO,manager,Finance,,136.33,PLN,Hourly,9693.63,P5,Warsaw,Poland,On-site,102,2,26,13,Master,"SAP, Project Management, Power BI, Azure","Polish, English",,5,Joanna +48 693 501 627,True,,32,284534.91,71133.73
437,Marek,Borowski,M,1983-05-06,PESEL,83050653312,marek.borowski@globalcorp.com,+48 668 197 373,2011-07-16,2012-02-26,Terminated,Permanent,1.0,Dispatcher,junior,Logistics,173.0,6488.79,PLN,Monthly,10857.57,P1,Warsaw,Poland,Hybrid,102,5,26,20,Bachelor,"Negotiation, Accounting, Java, SAP","Polish, English",,3,Igor +48 693 237 357,False,0.62,42,88723.05,22180.76
438,Eleanor,Anderson,F,2000-05-18,NINO,LC 65 64 22 A,eleanor.anderson@globalcorp.com,+44 7400 549241,2024-11-24,,Active,Permanent,0.8,Financial Analyst,mid,Finance,344.0,4166.02,GBP,Monthly,0.0,P2,Manchester,UK,Hybrid,62,3,20,18,Master,"Negotiation, Accounting, Kubernetes","English, Portuguese",,5,William +44 7405 922313,False,,25,49992.24,63490.14
439,Davide,Esposito,M,1991-03-25,Codice Fiscale,SPSDVD91C25486R,davide.esposito@globalcorp.com,+39 370 4707811,2015-07-18,,Active,Contractor,0.8,HR Business Partner,senior,HR,275.0,5231.44,EUR,Monthly,5147.28,P3,Milan,Italy,Hybrid,65,3,20,8,Master,"PRINCE2, Java, Scrum, AutoCAD, ITIL","Italian, English",2017-07-16,3,Nicole +39 350 6124994,True,,34,67924.56,73358.52
440,Jimena,Sánchez,F,1984-06-27,DNI,46028993J,jimena.sanchez@globalcorp.com,+34 616 481923,2022-09-25,,Probation,Permanent,1.0,Legal Assistant,junior,Legal,40.0,1929.38,EUR,Monthly,4002.02,P1,Cordoba,Spain,Hybrid,27,1,20,14,Bachelor,"Negotiation, Excel","Spanish, English",2023-12-24,2,Jorge +34 613 964934,True,,41,27154.58,29326.95
441,Ella,Lee,F,1973-03-08,SSN,124-20-1319,ella.lee@globalcorp.com,+1 (607) 332-2004,2016-05-11,,Active,Permanent,1.0,Business Development Manager,manager,Sales,,30760.79,USD,Monthly,53201.5,P5,Los Angeles,USA,Hybrid,57,3,20,10,Bachelor,"ITIL, PRINCE2, Scrum",English,2025-05-03,3,Oliver +1 (961) 253-1960,False,,52,422330.98,422330.98
442,Maciej,Borowski,M,1986-09-09,PESEL,86090995985,maciej.borowski@globalcorp.com,+48 519 985 749,2021-09-23,,Active,Fixed-term,0.8,Payroll Specialist,mid,HR,69.0,6821.72,PLN,Monthly,3171.62,P2,Warsaw,Poland,Hybrid,102,3,20,16,Master,"Java, AutoCAD",Polish,,6,Wojciech +48 723 481 855,False,,38,85032.26,21258.06
443,Sara,Gallo,F,1997-07-29,Codice Fiscale,GLLSRA97L69828F,sara.gallo@globalcorp.com,+39 327 3712260,2024-01-16,2025-05-09,Terminated,Permanent,1.0,CFO,manager,Finance,,9289.44,EUR,Monthly,16968.22,P5,Naples,Italy,On-site,71,3,20,4,Bachelor,"Python, Tableau, Photoshop",Italian,2025-05-22,4,Federico +39 383 4999350,False,1.31,27,128441.5,138716.82
444,Iga,Walczak,F,2000-11-30,PESEL,00313075638,iga.walczak@globalcorp.com,+48 662 262 865,2023-08-11,,On Leave,B2B,1.0,Frontend Developer,mid,IT,112.0,7701.02,PLN,Monthly,10326.47,P2,Warsaw,Poland,On-site,102,3,20,15,Master,"Jira, PRINCE2, Java, Azure, AWS","Polish, English, French",2024-12-27,5,Krzysztof +48 694 799 934,True,,24,102738.71,25684.68
445,Birgit,Schröder,F,1981-03-17,Steuer-ID,48 858 348 374,birgit.schroder@globalcorp.com,+49 96 3203982,2018-06-27,,Probation,Contractor,1.0,QA Engineer,mid,IT,51.0,25.84,EUR,Hourly,5765.55,P2,Berlin,Germany,Hybrid,11,1,20,12,Master,"PMP, SAP, Photoshop, Project Management, ITIL","German, English",2020-02-25,5,David +49 40 3830603,False,,44,57858.99,62487.71
446,Erica,Colombo,F,2005-05-04,Codice Fiscale,CLMRCE05E44367U,erica.colombo@globalcorp.com,+39 321 3402745,2023-09-02,2025-05-29,Terminated,Permanent,1.0,Inside Sales Specialist,junior,Sales,240.0,2793.92,EUR,Monthly,0.0,P1,Naples,Italy,Hybrid,71,5,20,9,Master,"SAP, ITIL, AutoCAD","Italian, English",2025-03-22,2,Vittorio +39 350 7930459,True,1.74,20,33527.04,36209.2
447,Nikhil,Joshi,M,1996-12-17,Aadhaar,2643 7009 6505,nikhil.joshi@globalcorp.com,+91 88322 00460,2022-07-07,,Active,Permanent,1.0,Operations Supervisor,lead,Operations,108.0,245233.37,INR,Monthly,0.0,P4,Delhi,India,Remote,29,3,20,7,Master,"AutoCAD, Oracle","Hindi, English, Dutch",2024-09-21,2,Rahul +91 74680 50668,True,,28,2942800.44,35313.61
448,Camille,Fournier,M,1976-11-28,INSEE,1 76 11 28 42 639 7,camille.fournier@globalcorp.com,+33 6 99 65 53 23,1996-05-21,,On Leave,Internship,0.5,Treasury Specialist,mid,Finance,103.0,5368.62,EUR,Monthly,0.0,P2,Paris,France,On-site,78,3,26,18,Bachelor,"PMP, Figma, Tableau, Docker","French, English",,2,Fabien +33 7 66 65 08 31,False,,48,64423.44,69577.32
449,Cezary,Kucharski,M,1973-02-06,PESEL,73020613752,cezary.kucharski@globalcorp.com,+48 697 695 708,2016-06-17,,Active,Permanent,1.0,Accountant,senior,Finance,34.0,15445.95,PLN,Monthly,9061.27,P3,Poznan,Poland,Hybrid,81,4,20,7,Master,"Lean Six Sigma, SQL","Polish, English, Japanese",2023-02-15,4,Dorota +48 733 741 321,False,,52,194412.67,48603.17
450,Camille,Michel,F,1983-11-03,INSEE,2 83 11 03 55 360 1,camille.michel@globalcorp.com,+33 7 06 86 52 74,2017-04-22,,Active,Permanent,1.0,Payroll Specialist,mid,HR,275.0,4788.82,EUR,Monthly,5474.33,P2,Toulouse,France,Hybrid,96,4,20,0,Master,"Lean Six Sigma, AWS","French, English",2023-12-27,1,Lola +33 7 35 81 34 01,True,,41,62940.17,67975.38
451,Rafal,Wozniak,M,1981-12-23,PESEL,81122314994,rafal.wozniak@globalcorp.com,+48 604 540 209,2019-04-17,,Active,Internship,1.0,Business Development Manager,manager,Sales,,28028.96,PLN,Monthly,31279.94,P5,Warsaw,Poland,Hybrid,102,4,20,19,Master,"Photoshop, Accounting, Lean Six Sigma","Polish, English, Italian",2021-10-28,5,Dorota +48 604 317 366,True,,43,367627.46,91906.87
452,Luna,Wright,F,1990-01-22,SSN,638-62-7671,luna.wright@globalcorp.com,+1 (940) 761-3938,2019-04-04,2021-01-18,Terminated,Contractor,1.0,HR Manager,manager,HR,,20783.46,USD,Monthly,51272.28,P5,Denver,USA,Hybrid,30,5,20,9,Master,"Figma, Oracle, Financial Analysis, Negotiation, SQL",English,2023-12-07,3,Christopher +1 (708) 406-6864,False,1.79,35,300673.8,300673.8
453,Valentina,Colombo,F,1985-04-23,Codice Fiscale,CLMVLN85D63703H,valentina.colombo@globalcorp.com,+39 380 1487559,2011-06-27,,Active,Fixed-term,1.0,Training Coordinator,mid,HR,69.0,4142.22,EUR,Monthly,0.0,P2,Milan,Italy,On-site,65,2,26,4,PhD,"Java, Jira, AWS, SAP","Italian, English, Arabic",,4,Ludovica +39 351 9226010,True,,40,49706.64,53683.17
454,Nina,Borowski,F,1982-11-22,PESEL,82112222048,nina.borowski@globalcorp.com,+48 661 685 121,2009-12-24,2016-03-28,Terminated,Fixed-term,1.0,Supply Chain Analyst,mid,Logistics,276.0,104120.33,PLN,Annual,6023.03,P2,Bialystok,Poland,Hybrid,12,3,26,6,Bachelor,"Photoshop, Figma, Project Management, PRINCE2, Docker","Polish, English",2018-02-07,5,Hubert +48 790 389 372,True,6.26,42,110143.36,27535.84
455,Piotr,Zielinski,M,1969-06-10,PESEL,69061089920,piotr.zielinski@globalcorp.com,+48 697 835 634,2010-02-15,,Active,Contractor,1.0,HR Specialist,mid,HR,499.0,55.01,PLN,Hourly,12444.78,P2,Szczecin,Poland,Hybrid,92,4,26,22,Bachelor,"Oracle, Tableau, AutoCAD, SAP, ITIL","Polish, English, Japanese",2018-07-21,4,Zofia +48 664 771 821,True,,56,123344.94,30836.24
456,Rafal,Kowalczyk,M,1991-03-30,PESEL,91033097507,rafal.kowalczyk@globalcorp.com,+48 600 773 404,2016-12-02,,Active,Fixed-term,1.0,Sales Representative,mid,Sales,475.0,8290.29,PLN,Monthly,0.0,P2,Wroclaw,Poland,Remote,103,1,20,6,Master,"Oracle, PMP, AWS","Polish, English, Hindi",2019-06-30,0,Stanislaw +48 606 541 446,True,,34,99483.48,24870.87
457,Mohan,Chopra,M,1968-03-21,Aadhaar,3361 2628 8353,mohan.chopra@globalcorp.com,+91 86000 02099,1999-08-05,,Active,Fixed-term,0.8,Legal Director,manager,Legal,,319483.98,INR,Monthly,0.0,P5,Delhi,India,On-site,29,4,26,7,Bachelor,"Power BI, Java, Python, Salesforce, Financial Analysis",Hindi,2003-05-19,4,Rohan +91 69576 33902,False,,57,3833807.76,46005.69
458,Liam,Thompson,M,1996-09-23,NINO,JR 21 29 23 C,liam.thompson@globalcorp.com,+44 7450 380244,2019-12-29,,Active,B2B,1.0,Legal Director,manager,Legal,,13216.34,GBP,Monthly,20014.46,P5,Bristol,UK,Hybrid,20,1,20,10,Master,"Figma, Kubernetes",English,2021-05-21,5,Isla +44 7801 654936,True,,28,178610.54,226835.39
459,Bas,Hendriks,M,1965-06-05,BSN,495.545.004,bas.hendriks@globalcorp.com,+31 6 46945928,2005-12-31,,Active,Fixed-term,1.0,SEO Specialist,mid,Marketing,376.0,56546.68,EUR,Annual,2087.04,P2,Rotterdam,Netherlands,Hybrid,85,5,26,0,Bachelor,"Financial Analysis, ITIL, Azure, AutoCAD","Dutch, English",,2,Bram +31 6 26394750,True,,60,58633.72,63324.42
